Timestamp,ChunkStart,ChunkEnd,ChunkSize,ServerIp,ProcessingTime,TotalTime,PasswordFound,Granularity
2026-03-30 21:59:04,210001,220000,9999,192.168.1.67,87,91,True,10000
2026-03-30 21:59:05,220001,230000,9999,192.168.1.67,101,105,True,10000
2026-03-30 21:59:05,230001,240000,9999,192.168.1.67,101,105,True,10000
2026-03-30 21:59:05,240001,250000,9999,192.168.1.67,101,105,True,10000
2026-03-30 21:59:05,250001,260000,9999,192.168.1.67,104,108,True,10000
2026-03-30 21:59:05,260001,270000,9999,192.168.1.67,108,112,True,10000
2026-03-30 21:59:05,270001,280000,9999,192.168.1.67,103,107,True,10000
2026-03-30 21:59:05,280001,290000,9999,192.168.1.67,94,98,True,10000
2026-03-30 21:59:05,290001,300000,9999,192.168.1.67,102,107,True,10000
2026-03-30 21:59:05,300001,310000,9999,192.168.1.67,96,99,True,10000
2026-03-30 21:59:06,310001,320000,9999,192.168.1.67,92,95,True,10000
2026-03-30 21:59:06,320001,330000,9999,192.168.1.67,93,96,True,10000
2026-03-30 21:59:06,330001,340000,9999,192.168.1.67,85,88,True,10000
2026-03-30 21:59:06,340001,350000,9999,192.168.1.67,95,98,True,10000
2026-03-30 21:59:06,350001,360000,9999,192.168.1.67,81,86,True,10000
2026-03-30 21:59:06,360001,370000,9999,192.168.1.67,80,82,True,10000
2026-03-30 21:59:06,370001,380000,9999,192.168.1.67,84,86,True,10000
2026-03-30 21:59:06,380001,390000,9999,192.168.1.67,108,111,True,10000
2026-03-30 21:59:06,390001,400000,9999,192.168.1.67,119,123,True,10000
2026-03-30 21:59:06,400001,410000,9999,192.168.1.67,106,110,True,10000
2026-03-30 21:59:07,410001,420000,9999,192.168.1.67,106,109,True,10000
2026-03-30 21:59:07,420001,430000,9999,192.168.1.67,111,113,True,10000
2026-03-30 21:59:07,430001,440000,9999,192.168.1.67,111,114,True,10000
2026-03-30 21:59:07,440001,450000,9999,192.168.1.67,121,124,True,10000
2026-03-30 21:59:07,450001,460000,9999,192.168.1.67,125,128,True,10000
2026-03-30 21:59:08,460001,470000,9999,192.168.1.67,452,455,True,10000
2026-03-30 21:59:08,470001,480000,9999,192.168.1.67,84,92,True,10000
2026-03-30 21:59:08,480001,490000,9999,192.168.1.67,80,83,True,10000
2026-03-30 21:59:08,490001,500000,9999,192.168.1.67,80,83,True,10000
2026-03-30 21:59:08,500001,510000,9999,192.168.1.67,75,78,True,10000
2026-03-30 21:59:08,510001,520000,9999,192.168.1.67,64,67,True,10000
2026-03-30 21:59:08,520001,530000,9999,192.168.1.67,67,69,True,10000
2026-03-30 21:59:08,530001,540000,9999,192.168.1.67,69,72,True,10000
2026-03-30 21:59:08,540001,550000,9999,192.168.1.67,64,67,True,10000
2026-03-30 21:59:08,550001,560000,9999,192.168.1.67,64,66,True,10000
2026-03-30 21:59:08,560001,570000,9999,192.168.1.67,63,65,True,10000
2026-03-30 21:59:08,570001,580000,9999,192.168.1.67,69,72,True,10000
2026-03-30 21:59:08,580001,590000,9999,192.168.1.67,65,68,True,10000
2026-03-30 21:59:09,590001,600000,9999,192.168.1.67,63,66,True,10000
2026-03-30 21:59:09,600001,610000,9999,192.168.1.67,68,70,True,10000
2026-03-30 21:59:09,610001,620000,9999,192.168.1.67,68,70,True,10000
2026-03-30 21:59:09,620001,630000,9999,192.168.1.67,64,66,True,10000
2026-03-30 21:59:09,630001,640000,9999,192.168.1.67,67,70,True,10000
2026-03-30 21:59:09,640001,650000,9999,192.168.1.67,69,71,True,10000
2026-03-30 21:59:09,650001,660000,9999,192.168.1.67,89,91,True,10000
2026-03-30 21:59:09,660001,670000,9999,192.168.1.67,99,101,True,10000
2026-03-30 21:59:09,670001,680000,9999,192.168.1.67,100,103,True,10000
2026-03-30 21:59:09,680001,690000,9999,192.168.1.67,86,88,True,10000
2026-03-30 21:59:09,690001,700000,9999,192.168.1.67,81,84,True,10000
2026-03-30 21:59:09,700001,710000,9999,192.168.1.67,94,97,True,10000
2026-03-30 21:59:10,710001,720000,9999,192.168.1.67,111,113,True,10000
2026-03-30 21:59:10,720001,730000,9999,192.168.1.67,119,122,True,10000
2026-03-30 21:59:10,730001,740000,9999,192.168.1.67,112,114,True,10000
2026-03-30 21:59:10,740001,750000,9999,192.168.1.67,126,129,True,10000
2026-03-30 21:59:10,750001,760000,9999,192.168.1.67,126,128,True,10000
2026-03-30 21:59:10,760001,770000,9999,192.168.1.67,133,135,True,10000
2026-03-30 21:59:10,770001,780000,9999,192.168.1.67,169,172,True,10000
2026-03-30 21:59:11,780001,790000,9999,192.168.1.67,177,179,True,10000
2026-03-30 21:59:11,790001,800000,9999,192.168.1.67,110,112,True,10000
2026-03-30 21:59:11,800001,810000,9999,192.168.1.67,106,109,True,10000
2026-03-30 21:59:11,810001,820000,9999,192.168.1.67,100,102,True,10000
2026-03-30 21:59:11,820001,830000,9999,192.168.1.67,96,99,True,10000
2026-03-30 21:59:11,830001,840000,9999,192.168.1.67,103,105,True,10000
2026-03-30 21:59:11,840001,850000,9999,192.168.1.67,108,111,True,10000
2026-03-30 21:59:11,850001,860000,9999,192.168.1.67,108,110,True,10000
2026-03-30 21:59:11,860001,870000,9999,192.168.1.67,105,107,True,10000
2026-03-30 21:59:12,870001,880000,9999,192.168.1.67,122,125,True,10000
2026-03-30 21:59:12,880001,890000,9999,192.168.1.67,130,132,True,10000
2026-03-30 21:59:12,890001,900000,9999,192.168.1.67,144,147,True,10000
2026-03-30 21:59:12,900001,910000,9999,192.168.1.67,139,143,True,10000
2026-03-30 21:59:12,910001,920000,9999,192.168.1.67,124,127,True,10000
2026-03-30 21:59:12,920001,930000,9999,192.168.1.67,117,119,True,10000
2026-03-30 21:59:12,930001,940000,9999,192.168.1.67,116,118,True,10000
2026-03-30 21:59:13,940001,950000,9999,192.168.1.67,125,128,True,10000
2026-03-30 21:59:13,950001,960000,9999,192.168.1.67,252,256,True,10000
2026-03-30 21:59:13,960001,970000,9999,192.168.1.67,124,126,True,10000
2026-03-30 21:59:13,970001,980000,9999,192.168.1.67,143,146,True,10000
2026-03-30 21:59:13,980001,990000,9999,192.168.1.67,175,178,True,10000
2026-03-30 21:59:13,990001,1000000,9999,192.168.1.67,155,158,True,10000
2026-03-30 22:00:04,1,10000,9999,192.168.1.67,15,17,True,10000
2026-03-30 22:00:04,10001,20000,9999,192.168.1.67,18,20,True,10000
2026-03-30 22:00:04,20001,30000,9999,192.168.1.67,18,20,True,10000
2026-03-30 22:00:04,30001,40000,9999,192.168.1.67,18,20,True,10000
2026-03-30 22:00:04,40001,50000,9999,192.168.1.67,19,22,True,10000
2026-03-30 22:00:04,50001,60000,9999,192.168.1.67,20,22,True,10000
2026-03-30 22:00:04,60001,70000,9999,192.168.1.67,21,24,True,10000
2026-03-30 22:00:04,70001,80000,9999,192.168.1.67,22,24,True,10000
2026-03-30 22:00:04,80001,90000,9999,192.168.1.67,24,27,True,10000
2026-03-30 22:00:04,90001,100000,9999,192.168.1.67,24,27,True,10000
2026-03-30 22:00:04,100001,110000,9999,192.168.1.67,25,28,True,10000
2026-03-30 22:00:04,110001,120000,9999,192.168.1.67,26,28,True,10000
2026-03-30 22:00:04,120001,130000,9999,192.168.1.67,27,30,True,10000
2026-03-30 22:00:04,130001,140000,9999,192.168.1.67,28,31,True,10000
2026-03-30 22:00:05,140001,150000,9999,192.168.1.67,29,32,True,10000
2026-03-30 22:00:05,150001,160000,9999,192.168.1.67,31,34,True,10000
2026-03-30 22:00:05,160001,170000,9999,192.168.1.67,32,35,True,10000
2026-03-30 22:00:05,170001,180000,9999,192.168.1.67,33,35,True,10000
2026-03-30 22:00:05,180001,190000,9999,192.168.1.67,34,36,True,10000
2026-03-30 22:00:05,190001,200000,9999,192.168.1.67,35,37,True,10000
2026-03-30 22:00:05,200001,210000,9999,192.168.1.67,37,40,True,10000
2026-03-30 22:00:05,210001,220000,9999,192.168.1.67,46,48,True,10000
2026-03-30 22:00:05,220001,230000,9999,192.168.1.67,53,56,True,10000
2026-03-30 22:00:05,230001,240000,9999,192.168.1.67,55,58,True,10000
2026-03-30 22:00:05,240001,250000,9999,192.168.1.67,57,59,True,10000
2026-03-30 22:00:05,250001,260000,9999,192.168.1.67,61,63,True,10000
2026-03-30 22:00:05,260001,270000,9999,192.168.1.67,61,64,True,10000
2026-03-30 22:00:05,270001,280000,9999,192.168.1.67,94,97,True,10000
2026-03-30 22:00:05,280001,290000,9999,192.168.1.67,66,68,True,10000
2026-03-30 22:00:05,290001,300000,9999,192.168.1.67,61,64,True,10000
2026-03-30 22:00:05,300001,310000,9999,192.168.1.67,59,62,True,10000
2026-03-30 22:00:05,310001,320000,9999,192.168.1.67,60,62,True,10000
2026-03-30 22:00:06,320001,330000,9999,192.168.1.67,61,63,True,10000
2026-03-30 22:00:06,330001,340000,9999,192.168.1.67,64,66,True,10000
2026-03-30 22:00:06,340001,350000,9999,192.168.1.67,65,67,True,10000
2026-03-30 22:00:06,350001,360000,9999,192.168.1.67,65,68,True,10000
2026-03-30 22:00:06,360001,370000,9999,192.168.1.67,68,70,True,10000
2026-03-30 22:00:06,370001,380000,9999,192.168.1.67,69,72,True,10000
2026-03-30 22:00:06,380001,390000,9999,192.168.1.67,78,81,True,10000
2026-03-30 22:00:06,390001,400000,9999,192.168.1.67,74,77,True,10000
2026-03-30 22:00:06,400001,410000,9999,192.168.1.67,80,83,True,10000
2026-03-30 22:00:06,410001,420000,9999,192.168.1.67,82,85,True,10000
2026-03-30 22:00:06,420001,430000,9999,192.168.1.67,91,94,True,10000
2026-03-30 22:00:06,430001,440000,9999,192.168.1.67,85,88,True,10000
2026-03-30 22:00:06,440001,450000,9999,192.168.1.67,81,84,True,10000
2026-03-30 22:00:07,450001,460000,9999,192.168.1.67,105,107,True,10000
2026-03-30 22:00:07,460001,470000,9999,192.168.1.67,89,92,True,10000
2026-03-30 22:00:07,470001,480000,9999,192.168.1.67,68,70,True,10000
2026-03-30 22:00:07,480001,490000,9999,192.168.1.67,68,70,True,10000
2026-03-30 22:00:07,490001,500000,9999,192.168.1.67,68,71,True,10000
2026-03-30 22:00:07,500001,510000,9999,192.168.1.67,70,72,True,10000
2026-03-30 22:00:07,510001,520000,9999,192.168.1.67,71,73,True,10000
2026-03-30 22:00:07,520001,530000,9999,192.168.1.67,69,71,True,10000
2026-03-30 22:00:07,530001,540000,9999,192.168.1.67,75,78,True,10000
2026-03-30 22:00:07,540001,550000,9999,192.168.1.67,75,77,True,10000
2026-03-30 22:00:07,550001,560000,9999,192.168.1.67,96,98,True,10000
2026-03-30 22:00:08,560001,570000,9999,192.168.1.67,92,95,True,10000
2026-03-30 22:00:08,570001,580000,9999,192.168.1.67,96,98,True,10000
2026-03-30 22:00:08,580001,590000,9999,192.168.1.67,105,108,True,10000
2026-03-30 22:00:08,590001,600000,9999,192.168.1.67,109,111,True,10000
2026-03-30 22:00:08,600001,610000,9999,192.168.1.67,109,112,True,10000
2026-03-30 22:00:08,610001,620000,9999,192.168.1.67,101,104,True,10000
2026-03-30 22:00:08,620001,630000,9999,192.168.1.67,109,111,True,10000
2026-03-30 22:00:08,630001,640000,9999,192.168.1.67,110,112,True,10000
2026-03-30 22:00:08,640001,650000,9999,192.168.1.67,108,110,True,10000
2026-03-30 22:00:09,650001,660000,9999,192.168.1.67,113,115,True,10000
2026-03-30 22:00:09,660001,670000,9999,192.168.1.67,109,111,True,10000
2026-03-30 22:00:09,670001,680000,9999,192.168.1.67,135,137,True,10000
2026-03-30 22:00:09,680001,690000,9999,192.168.1.67,129,132,True,10000
2026-03-30 22:00:09,690001,700000,9999,192.168.1.67,132,135,True,10000
2026-03-30 22:00:09,700001,710000,9999,192.168.1.67,124,127,True,10000
2026-03-30 22:00:09,710001,720000,9999,192.168.1.67,112,114,True,10000
2026-03-30 22:00:09,720001,730000,9999,192.168.1.67,99,102,True,10000
2026-03-30 22:00:09,730001,740000,9999,192.168.1.67,96,99,True,10000
2026-03-30 22:00:10,740001,750000,9999,192.168.1.67,109,112,True,10000
2026-03-30 22:00:10,750001,760000,9999,192.168.1.67,100,102,True,10000
2026-03-30 22:00:10,760001,770000,9999,192.168.1.67,106,108,True,10000
2026-03-30 22:00:10,770001,780000,9999,192.168.1.67,107,110,True,10000
2026-03-30 22:00:10,780001,790000,9999,192.168.1.67,121,124,True,10000
2026-03-30 22:00:10,790001,800000,9999,192.168.1.67,137,140,True,10000
2026-03-30 22:00:10,800001,810000,9999,192.168.1.67,147,150,True,10000
2026-03-30 22:00:11,810001,820000,9999,192.168.1.67,142,145,True,10000
2026-03-30 22:00:11,820001,830000,9999,192.168.1.67,137,139,True,10000
2026-03-30 22:00:11,830001,840000,9999,192.168.1.67,131,133,True,10000
2026-03-30 22:00:11,840001,850000,9999,192.168.1.67,134,136,True,10000
2026-03-30 22:00:11,850001,860000,9999,192.168.1.67,130,133,True,10000
2026-03-30 22:00:11,860001,870000,9999,192.168.1.67,128,130,True,10000
2026-03-30 22:00:11,870001,880000,9999,192.168.1.67,146,148,True,10000
2026-03-30 22:00:12,880001,890000,9999,192.168.1.67,161,164,True,10000
2026-03-30 22:00:12,890001,900000,9999,192.168.1.67,161,164,True,10000
2026-03-30 22:00:12,900001,910000,9999,192.168.1.67,161,163,True,10000
2026-03-30 22:00:12,910001,920000,9999,192.168.1.67,140,142,True,10000
2026-03-30 22:00:12,920001,930000,9999,192.168.1.67,135,138,True,10000
2026-03-30 22:00:12,930001,940000,9999,192.168.1.67,140,142,True,10000
2026-03-30 22:00:12,940001,950000,9999,192.168.1.67,142,144,True,10000
2026-03-30 22:00:13,950001,960000,9999,192.168.1.67,151,154,True,10000
2026-03-30 22:00:13,960001,970000,9999,192.168.1.67,182,185,True,10000
2026-03-30 22:00:13,970001,980000,9999,192.168.1.67,170,173,True,10000
2026-03-30 22:00:13,980001,990000,9999,192.168.1.67,166,169,True,10000
2026-03-30 22:00:13,990001,1000000,9999,192.168.1.67,159,161,True,10000
2026-03-30 22:17:09,1,10000,9999,192.168.1.67,19264,19323,True,10000
2026-03-30 22:17:27,10001,20000,9999,192.168.1.67,17982,17988,True,10000
2026-03-30 22:17:47,20001,30000,9999,192.168.1.67,19517,19523,True,10000
2026-03-30 22:18:07,30001,40000,9999,192.168.1.67,20277,20282,True,10000
2026-03-30 22:18:27,40001,50000,9999,192.168.1.67,19421,19426,True,10000
2026-03-30 22:18:46,50001,60000,9999,192.168.1.67,19129,19133,True,10000
2026-03-30 22:19:07,60001,70000,9999,192.168.1.67,20888,20893,True,10000
2026-03-30 22:19:28,70001,80000,9999,192.168.1.67,21408,21414,True,10000
2026-03-30 22:19:50,80001,90000,9999,192.168.1.67,21436,21440,True,10000
2026-03-30 22:20:11,90001,100000,9999,192.168.1.67,21396,21402,True,10000
2026-03-30 22:20:32,100001,110000,9999,192.168.1.67,20804,20808,True,10000
2026-03-30 22:20:53,110001,120000,9999,192.168.1.67,20841,20845,True,10000
2026-03-30 22:21:14,120001,130000,9999,192.168.1.67,21483,21487,True,10000
2026-03-30 22:21:34,130001,140000,9999,192.168.1.67,20199,20203,True,10000
2026-03-30 22:21:56,140001,150000,9999,192.168.1.67,21204,21208,True,10000
2026-03-30 22:22:16,150001,160000,9999,192.168.1.67,20188,20192,True,10000
2026-03-30 22:22:36,160001,170000,9999,192.168.1.67,20557,20562,True,10000
2026-03-30 22:22:57,170001,180000,9999,192.168.1.67,20754,20757,True,10000
2026-03-30 22:23:18,180001,190000,9999,192.168.1.67,20754,20757,True,10000
2026-03-30 22:23:39,190001,200000,9999,192.168.1.67,20904,20908,True,10000
2026-03-30 22:23:59,200001,210000,9999,192.168.1.67,20448,20452,True,10000
2026-03-30 22:24:19,210001,220000,9999,192.168.1.67,19900,19904,True,10000
2026-03-30 22:24:39,220001,230000,9999,192.168.1.67,20247,20250,True,10000
2026-03-30 22:24:59,230001,240000,9999,192.168.1.67,19745,19749,True,10000
2026-03-30 22:25:19,240001,250000,9999,192.168.1.67,20057,20060,True,10000
2026-03-30 22:25:39,250001,260000,9999,192.168.1.67,20013,20017,True,10000
2026-03-30 22:25:59,260001,270000,9999,192.168.1.67,20162,20166,True,10000
2026-03-30 22:26:20,270001,280000,9999,192.168.1.67,20610,20614,True,10000
2026-03-30 22:26:41,280001,290000,9999,192.168.1.67,20568,20570,True,10000
2026-03-30 22:27:03,290001,300000,9999,192.168.1.67,22475,22478,True,10000
2026-03-30 22:27:24,300001,310000,9999,192.168.1.67,20737,20742,True,10000
2026-03-30 22:27:44,310001,320000,9999,192.168.1.67,20011,20015,True,10000
2026-03-30 22:28:04,320001,330000,9999,192.168.1.67,19840,19843,True,10000
2026-03-30 22:28:23,330001,340000,9999,192.168.1.67,19560,19563,True,10000
2026-03-30 22:28:44,340001,350000,9999,192.168.1.67,20453,20455,True,10000
2026-03-30 22:29:05,350001,360000,9999,192.168.1.67,20860,20863,True,10000
2026-03-30 22:29:25,360001,370000,9999,192.168.1.67,20429,20432,True,10000
2026-03-30 22:29:45,370001,380000,9999,192.168.1.67,20256,20259,True,10000
2026-03-30 22:30:07,380001,390000,9999,192.168.1.67,21749,21753,True,10000
2026-03-30 22:30:27,390001,400000,9999,192.168.1.67,20386,20389,True,10000
2026-03-30 22:30:48,400001,410000,9999,192.168.1.67,20117,20120,True,10000
2026-03-30 22:31:08,410001,420000,9999,192.168.1.67,20727,20730,True,10000
2026-03-30 22:31:28,420001,430000,9999,192.168.1.67,19862,19865,True,10000
2026-03-30 22:31:48,430001,440000,9999,192.168.1.67,20105,20108,True,10000
2026-03-30 22:32:09,440001,450000,9999,192.168.1.67,20557,20560,True,10000
2026-03-30 22:32:29,450001,460000,9999,192.168.1.67,19905,19908,True,10000
2026-03-30 22:32:50,460001,470000,9999,192.168.1.67,20695,20698,True,10000
2026-03-30 22:33:10,470001,480000,9999,192.168.1.67,20668,20671,True,10000
2026-03-30 22:33:30,480001,490000,9999,192.168.1.67,19979,19982,True,10000
2026-03-30 22:33:52,490001,500000,9999,192.168.1.67,22267,22270,True,10000
2026-03-30 22:34:13,500001,510000,9999,192.168.1.67,20669,20672,True,10000
2026-03-30 22:34:34,510001,520000,9999,192.168.1.67,20762,20766,True,10000
2026-03-30 22:34:56,520001,530000,9999,192.168.1.67,21614,21617,True,10000
2026-03-30 22:35:16,530001,540000,9999,192.168.1.67,20833,20836,True,10000
2026-03-30 22:35:37,540001,550000,9999,192.168.1.67,20312,20315,True,10000
2026-03-30 22:35:57,550001,560000,9999,192.168.1.67,19821,19823,True,10000
2026-03-30 22:36:18,560001,570000,9999,192.168.1.67,21436,21439,True,10000
2026-03-30 22:36:39,570001,580000,9999,192.168.1.67,20640,20643,True,10000
2026-03-30 22:36:59,580001,590000,9999,192.168.1.67,20368,20372,True,10000
2026-03-30 22:37:20,590001,600000,9999,192.168.1.67,20815,20819,True,10000
2026-03-30 22:37:39,600001,610000,9999,192.168.1.67,19296,19300,True,10000
2026-04-14 12:53:21,1,10000,9999,10.100.7.176,171,273,True,10000
2026-04-14 12:53:21,10001,20000,9999,10.100.7.176,85,95,True,10000
2026-04-14 12:53:21,20001,30000,9999,10.100.7.176,68,76,True,10000
2026-04-14 12:53:22,30001,40000,9999,10.100.7.176,72,79,True,10000
2026-04-14 12:53:22,40001,50000,9999,10.100.7.176,147,155,True,10000
2026-04-14 12:53:22,50001,60000,9999,10.100.7.176,58,65,True,10000
2026-04-14 12:53:22,60001,70000,9999,10.100.7.176,56,63,True,10000
2026-04-14 12:53:22,70001,80000,9999,10.100.7.176,64,71,True,10000
2026-04-14 12:53:22,80001,90000,9999,10.100.7.176,76,82,True,10000
2026-04-14 12:53:22,90001,100000,9999,10.100.7.176,91,98,True,10000
2026-04-14 12:53:22,100001,110000,9999,10.100.7.176,96,102,True,10000
2026-04-14 12:53:22,110001,120000,9999,10.100.7.176,86,91,True,10000
2026-04-14 12:53:22,120001,130000,9999,10.100.7.176,87,93,True,10000
2026-04-14 12:53:22,130001,140000,9999,10.100.7.176,91,96,True,10000
2026-04-14 12:53:23,140001,150000,9999,10.100.7.176,100,104,True,10000
2026-04-14 12:53:23,150001,160000,9999,10.100.7.176,111,116,True,10000
2026-04-14 12:53:23,160001,170000,9999,10.100.7.176,121,127,True,10000
2026-04-14 12:53:23,170001,180000,9999,10.100.7.176,110,115,True,10000
2026-04-14 12:53:23,180001,190000,9999,10.100.7.176,119,125,True,10000
2026-04-14 12:53:23,190001,200000,9999,10.100.7.176,122,127,True,10000
2026-04-14 12:53:23,200001,210000,9999,10.100.7.176,136,143,True,10000
2026-04-14 12:53:24,210001,220000,9999,10.100.7.176,148,153,True,10000
2026-04-14 12:53:24,220001,230000,9999,10.100.7.176,117,122,True,10000
2026-04-14 12:53:24,230001,240000,9999,10.100.7.176,123,128,True,10000
2026-04-14 12:53:24,240001,250000,9999,10.100.7.176,169,174,True,10000
2026-04-14 12:53:24,250001,260000,9999,10.100.7.176,157,162,True,10000
2026-04-14 12:53:24,260001,270000,9999,10.100.7.176,169,173,True,10000
2026-04-14 12:53:24,270001,280000,9999,10.100.7.176,143,148,True,10000
2026-04-14 12:53:25,280001,290000,9999,10.100.7.176,144,149,True,10000
2026-04-14 12:53:25,290001,300000,9999,10.100.7.176,154,159,True,10000
2026-04-14 12:53:25,300001,310000,9999,10.100.7.176,171,175,True,10000
2026-04-14 12:53:25,310001,320000,9999,10.100.7.176,188,193,True,10000
2026-04-14 12:53:26,320001,330000,9999,10.100.7.176,420,425,True,10000
2026-04-14 12:53:26,330001,340000,9999,10.100.7.176,117,122,True,10000
2026-04-14 12:53:26,340001,350000,9999,10.100.7.176,120,125,True,10000
2026-04-14 12:53:26,350001,360000,9999,10.100.7.176,120,124,True,10000
2026-04-14 12:53:26,360001,370000,9999,10.100.7.176,124,128,True,10000
2026-04-14 12:53:26,370001,380000,9999,10.100.7.176,120,125,True,10000
2026-04-14 12:53:26,380001,390000,9999,10.100.7.176,113,118,True,10000
2026-04-14 12:53:26,390001,400000,9999,10.100.7.176,109,112,True,10000
2026-04-14 12:53:27,400001,410000,9999,10.100.7.176,95,101,True,10000
2026-04-14 12:53:27,410001,420000,9999,10.100.7.176,95,101,True,10000
2026-04-14 12:53:27,420001,430000,9999,10.100.7.176,97,101,True,10000
2026-04-14 12:53:27,430001,440000,9999,10.100.7.176,99,103,True,10000
2026-04-14 12:53:27,440001,450000,9999,10.100.7.176,105,109,True,10000
2026-04-14 12:53:27,450001,460000,9999,10.100.7.176,108,112,True,10000
2026-04-14 12:53:27,460001,470000,9999,10.100.7.176,108,112,True,10000
2026-04-14 12:53:27,470001,480000,9999,10.100.7.176,110,115,True,10000
2026-04-14 12:53:27,480001,490000,9999,10.100.7.176,111,115,True,10000
2026-04-14 12:53:28,490001,500000,9999,10.100.7.176,114,118,True,10000
2026-04-14 12:53:28,500001,510000,9999,10.100.7.176,114,118,True,10000
2026-04-14 12:53:28,510001,520000,9999,10.100.7.176,120,124,True,10000
2026-04-14 12:53:28,520001,530000,9999,10.100.7.176,136,140,True,10000
2026-04-14 12:53:28,530001,540000,9999,10.100.7.176,157,161,True,10000
2026-04-14 12:53:28,540001,550000,9999,10.100.7.176,190,194,True,10000
2026-04-14 12:53:29,550001,560000,9999,10.100.7.176,166,170,True,10000
2026-04-14 12:53:29,560001,570000,9999,10.100.7.176,168,172,True,10000
2026-04-14 12:53:29,570001,580000,9999,10.100.7.176,169,174,True,10000
2026-04-14 12:53:29,580001,590000,9999,10.100.7.176,170,176,True,10000
2026-04-14 12:53:29,590001,600000,9999,10.100.7.176,183,187,True,10000
2026-04-14 12:53:30,600001,610000,9999,10.100.7.176,247,252,True,10000
2026-04-14 12:53:30,610001,620000,9999,10.100.7.176,192,196,True,10000
2026-04-14 12:53:30,620001,630000,9999,10.100.7.176,200,204,True,10000
2026-04-14 12:53:30,630001,640000,9999,10.100.7.176,197,201,True,10000
2026-04-14 12:53:30,640001,650000,9999,10.100.7.176,218,222,True,10000
2026-04-14 12:53:30,650001,660000,9999,10.100.7.176,141,145,True,10000
2026-04-14 12:53:31,660001,670000,9999,10.100.7.176,139,143,True,10000
2026-04-14 12:53:31,670001,680000,9999,10.100.7.176,145,149,True,10000
2026-04-14 12:53:31,680001,690000,9999,10.100.7.176,143,148,True,10000
2026-04-14 12:53:31,690001,700000,9999,10.100.7.176,149,153,True,10000
2026-04-14 12:53:31,700001,710000,9999,10.100.7.176,143,147,True,10000
2026-04-14 12:53:31,710001,720000,9999,10.100.7.176,152,156,True,10000
2026-04-14 12:53:32,720001,730000,9999,10.100.7.176,146,150,True,10000
2026-04-14 12:53:32,730001,740000,9999,10.100.7.176,150,154,True,10000
2026-04-14 12:53:32,740001,750000,9999,10.100.7.176,148,152,True,10000
2026-04-14 12:53:32,750001,760000,9999,10.100.7.176,158,162,True,10000
2026-04-14 12:53:32,760001,770000,9999,10.100.7.176,152,156,True,10000
2026-04-14 12:53:32,770001,780000,9999,10.100.7.176,165,169,True,10000
