Timestamp,ChunkStart,ChunkEnd,ChunkSize,ServerIp,ProcessingTime,TotalTime,PasswordFound,Granularity
2026-04-14 12:53:33,780001,790000,9999,10.100.7.176,152,156,True,10000
2026-04-14 12:53:33,790001,800000,9999,10.100.7.176,168,172,True,10000
2026-04-14 12:53:33,800001,810000,9999,10.100.7.176,292,296,True,10000
2026-04-14 12:53:33,810001,820000,9999,10.100.7.176,159,162,True,10000
2026-04-14 12:53:33,820001,830000,9999,10.100.7.176,180,184,True,10000
2026-04-14 12:53:34,830001,840000,9999,10.100.7.176,193,197,True,10000
2026-04-14 12:53:34,840001,850000,9999,10.100.7.176,164,168,True,10000
2026-04-14 12:53:34,850001,860000,9999,10.100.7.176,168,172,True,10000
2026-04-14 12:53:34,860001,870000,9999,10.100.7.176,172,176,True,10000
2026-04-14 12:53:34,870001,880000,9999,10.100.7.176,174,178,True,10000
2026-04-14 12:53:34,880001,890000,9999,10.100.7.176,177,181,True,10000
2026-04-14 12:53:35,890001,900000,9999,10.100.7.176,177,181,True,10000
2026-04-14 12:53:35,900001,910000,9999,10.100.7.176,194,198,True,10000
2026-04-14 12:53:35,910001,920000,9999,10.100.7.176,180,184,True,10000
2026-04-14 12:53:35,920001,930000,9999,10.100.7.176,179,183,True,10000
2026-04-14 12:53:35,930001,940000,9999,10.100.7.176,177,181,True,10000
2026-04-14 12:53:36,940001,950000,9999,10.100.7.176,179,182,True,10000
2026-04-14 12:53:36,950001,960000,9999,10.100.7.176,178,182,True,10000
2026-04-14 12:53:36,960001,970000,9999,10.100.7.176,182,186,True,10000
2026-04-14 12:53:36,970001,980000,9999,10.100.7.176,224,229,True,10000
2026-04-14 12:53:36,980001,990000,9999,10.100.7.176,196,200,True,10000
2026-04-14 12:53:37,990001,1000000,9999,10.100.7.176,191,195,True,10000
2026-04-14 12:57:23,1,10000,9999,10.100.7.176,29,33,True,10000
2026-04-14 12:57:23,10001,20000,9999,10.100.7.176,30,35,True,10000
2026-04-14 12:57:23,20001,30000,9999,10.100.7.176,32,37,True,10000
2026-04-14 12:57:23,30001,40000,9999,10.100.7.176,35,40,True,10000
2026-04-14 12:57:23,40001,50000,9999,10.100.7.176,36,40,True,10000
2026-04-14 12:57:23,50001,60000,9999,10.100.7.176,37,41,True,10000
2026-04-14 12:57:23,60001,70000,9999,10.100.7.176,41,45,True,10000
2026-04-14 12:57:23,70001,80000,9999,10.100.7.176,42,46,True,10000
2026-04-14 12:57:23,80001,90000,9999,10.100.7.176,43,47,True,10000
2026-04-14 12:57:24,90001,100000,9999,10.100.7.176,43,47,True,10000
2026-04-14 12:57:24,100001,110000,9999,10.100.7.176,51,55,True,10000
2026-04-14 12:57:24,110001,120000,9999,10.100.7.176,56,60,True,10000
2026-04-14 12:57:24,120001,130000,9999,10.100.7.176,83,87,True,10000
2026-04-14 12:57:24,130001,140000,9999,10.100.7.176,54,58,True,10000
2026-04-14 12:57:24,140001,150000,9999,10.100.7.176,57,62,True,10000
2026-04-14 12:57:24,150001,160000,9999,10.100.7.176,60,64,True,10000
2026-04-14 12:57:24,160001,170000,9999,10.100.7.176,59,64,True,10000
2026-04-14 12:57:24,170001,180000,9999,10.100.7.176,60,65,True,10000
2026-04-14 12:57:24,180001,190000,9999,10.100.7.176,58,63,True,10000
2026-04-14 12:57:24,190001,200000,9999,10.100.7.176,62,66,True,10000
2026-04-14 12:57:24,200001,210000,9999,10.100.7.176,60,64,True,10000
2026-04-14 12:57:24,210001,220000,9999,10.100.7.176,64,68,True,10000
2026-04-14 12:57:24,220001,230000,9999,10.100.7.176,65,69,True,10000
2026-04-14 12:57:25,230001,240000,9999,10.100.7.176,70,75,True,10000
2026-04-14 12:57:25,240001,250000,9999,10.100.7.176,68,73,True,10000
2026-04-14 12:57:25,250001,260000,9999,10.100.7.176,78,82,True,10000
2026-04-14 12:57:25,260001,270000,9999,10.100.7.176,71,75,True,10000
2026-04-14 12:57:25,270001,280000,9999,10.100.7.176,72,76,True,10000
2026-04-14 12:57:25,280001,290000,9999,10.100.7.176,71,75,True,10000
2026-04-14 12:57:25,290001,300000,9999,10.100.7.176,73,78,True,10000
2026-04-14 12:57:25,300001,310000,9999,10.100.7.176,73,77,True,10000
2026-04-14 12:57:25,310001,320000,9999,10.100.7.176,76,79,True,10000
2026-04-14 12:57:25,320001,330000,9999,10.100.7.176,79,83,True,10000
2026-04-14 12:57:25,330001,340000,9999,10.100.7.176,97,101,True,10000
2026-04-14 12:57:25,340001,350000,9999,10.100.7.176,81,85,True,10000
2026-04-14 12:57:26,350001,360000,9999,10.100.7.176,84,87,True,10000
2026-04-14 12:57:26,360001,370000,9999,10.100.7.176,91,95,True,10000
2026-04-14 12:57:26,370001,380000,9999,10.100.7.176,88,92,True,10000
2026-04-14 12:57:26,380001,390000,9999,10.100.7.176,93,97,True,10000
2026-04-14 12:57:26,390001,400000,9999,10.100.7.176,96,100,True,10000
2026-04-14 12:57:26,400001,410000,9999,10.100.7.176,94,98,True,10000
2026-04-14 12:57:26,410001,420000,9999,10.100.7.176,92,96,True,10000
2026-04-14 12:57:26,420001,430000,9999,10.100.7.176,98,102,True,10000
2026-04-14 12:57:26,430001,440000,9999,10.100.7.176,103,107,True,10000
2026-04-14 12:57:26,440001,450000,9999,10.100.7.176,105,109,True,10000
2026-04-14 12:57:27,450001,460000,9999,10.100.7.176,113,117,True,10000
2026-04-14 12:57:27,460001,470000,9999,10.100.7.176,113,116,True,10000
2026-04-14 12:57:27,470001,480000,9999,10.100.7.176,114,118,True,10000
2026-04-14 12:57:27,480001,490000,9999,10.100.7.176,114,118,True,10000
2026-04-14 12:57:27,490001,500000,9999,10.100.7.176,118,122,True,10000
2026-04-14 12:57:27,500001,510000,9999,10.100.7.176,119,124,True,10000
2026-04-14 12:57:27,510001,520000,9999,10.100.7.176,121,125,True,10000
2026-04-14 12:57:27,520001,530000,9999,10.100.7.176,124,128,True,10000
2026-04-14 12:57:28,530001,540000,9999,10.100.7.176,116,120,True,10000
2026-04-14 12:57:28,540001,550000,9999,10.100.7.176,126,129,True,10000
2026-04-14 12:57:28,550001,560000,9999,10.100.7.176,127,130,True,10000
2026-04-14 12:57:28,560001,570000,9999,10.100.7.176,126,130,True,10000
2026-04-14 12:57:28,570001,580000,9999,10.100.7.176,133,137,True,10000
2026-04-14 12:57:28,580001,590000,9999,10.100.7.176,131,135,True,10000
2026-04-14 12:57:28,590001,600000,9999,10.100.7.176,140,144,True,10000
2026-04-14 12:57:29,600001,610000,9999,10.100.7.176,138,142,True,10000
2026-04-14 12:57:29,610001,620000,9999,10.100.7.176,161,164,True,10000
2026-04-14 12:57:29,620001,630000,9999,10.100.7.176,145,149,True,10000
2026-04-14 12:57:29,630001,640000,9999,10.100.7.176,158,162,True,10000
2026-04-14 12:57:29,640001,650000,9999,10.100.7.176,145,148,True,10000
2026-04-14 12:57:29,650001,660000,9999,10.100.7.176,146,150,True,10000
2026-04-14 12:57:30,660001,670000,9999,10.100.7.176,149,152,True,10000
2026-04-14 12:57:30,670001,680000,9999,10.100.7.176,144,148,True,10000
2026-04-14 12:57:30,680001,690000,9999,10.100.7.176,156,160,True,10000
2026-04-14 12:57:30,690001,700000,9999,10.100.7.176,150,154,True,10000
2026-04-14 12:57:30,700001,710000,9999,10.100.7.176,167,171,True,10000
2026-04-14 12:57:30,710001,720000,9999,10.100.7.176,148,152,True,10000
2026-04-14 12:57:30,720001,730000,9999,10.100.7.176,163,167,True,10000
2026-04-14 12:57:31,730001,740000,9999,10.100.7.176,158,162,True,10000
2026-04-14 12:57:31,740001,750000,9999,10.100.7.176,171,176,True,10000
2026-04-14 12:57:31,750001,760000,9999,10.100.7.176,159,163,True,10000
2026-04-14 12:57:31,760001,770000,9999,10.100.7.176,165,170,True,10000
2026-04-14 12:57:31,770001,780000,9999,10.100.7.176,174,178,True,10000
2026-04-14 12:57:32,780001,790000,9999,10.100.7.176,157,161,True,10000
2026-04-14 12:57:32,790001,800000,9999,10.100.7.176,171,175,True,10000
2026-04-14 12:57:32,800001,810000,9999,10.100.7.176,173,178,True,10000
2026-04-14 12:57:32,810001,820000,9999,10.100.7.176,165,168,True,10000
2026-04-14 12:57:32,820001,830000,9999,10.100.7.176,176,180,True,10000
2026-04-14 12:57:32,830001,840000,9999,10.100.7.176,177,181,True,10000
2026-04-14 12:57:33,840001,850000,9999,10.100.7.176,170,173,True,10000
2026-04-14 12:57:33,850001,860000,9999,10.100.7.176,188,191,True,10000
2026-04-14 12:57:33,860001,870000,9999,10.100.7.176,181,185,True,10000
2026-04-14 12:57:33,870001,880000,9999,10.100.7.176,173,177,True,10000
2026-04-14 12:57:33,880001,890000,9999,10.100.7.176,187,190,True,10000
2026-04-14 12:57:34,890001,900000,9999,10.100.7.176,190,194,True,10000
2026-04-14 12:57:34,900001,910000,9999,10.100.7.176,224,227,True,10000
2026-04-14 12:57:34,910001,920000,9999,10.100.7.176,209,213,True,10000
2026-04-14 12:57:34,920001,930000,9999,10.100.7.176,197,201,True,10000
2026-04-14 12:57:34,930001,940000,9999,10.100.7.176,186,190,True,10000
2026-04-14 12:57:35,940001,950000,9999,10.100.7.176,195,199,True,10000
2026-04-14 12:57:35,950001,960000,9999,10.100.7.176,208,212,True,10000
2026-04-14 12:57:35,960001,970000,9999,10.100.7.176,189,193,True,10000
2026-04-14 12:57:35,970001,980000,9999,10.100.7.176,202,206,True,10000
2026-04-14 12:57:35,980001,990000,9999,10.100.7.176,203,207,True,10000
2026-04-14 12:57:36,990001,1000000,9999,10.100.7.176,201,205,True,10000
2026-04-14 13:03:06,1,10000,9999,10.100.7.176,128,204,True,10000
2026-04-14 13:03:06,10001,20000,9999,10.100.7.176,59,67,True,10000
2026-04-14 13:03:06,20001,30000,9999,10.100.7.176,60,67,True,10000
2026-04-14 13:03:06,30001,40000,9999,10.100.7.176,80,90,True,10000
2026-04-14 13:03:06,40001,50000,9999,10.100.7.176,68,75,True,10000
2026-04-14 13:03:06,50001,60000,9999,10.100.7.176,79,85,True,10000
2026-04-14 13:03:07,60001,70000,9999,10.100.7.176,76,83,True,10000
2026-04-14 13:03:07,70001,80000,9999,10.100.7.176,71,78,True,10000
2026-04-14 13:03:07,80001,90000,9999,10.100.7.176,69,75,True,10000
2026-04-14 13:03:07,90001,100000,9999,10.100.7.176,78,85,True,10000
2026-04-14 13:03:07,100001,110000,9999,10.100.7.176,77,83,True,10000
2026-04-14 13:03:07,110001,120000,9999,10.100.7.176,91,96,True,10000
2026-04-14 13:03:07,120001,130000,9999,10.100.7.176,80,86,True,10000
2026-04-14 13:03:07,130001,140000,9999,10.100.7.176,87,93,True,10000
2026-04-14 13:03:07,140001,150000,9999,10.100.7.176,87,92,True,10000
2026-04-14 13:03:07,150001,160000,9999,10.100.7.176,87,93,True,10000
2026-04-14 13:03:07,160001,170000,9999,10.100.7.176,90,95,True,10000
2026-04-14 13:03:08,170001,180000,9999,10.100.7.176,96,101,True,10000
2026-04-14 13:03:08,180001,190000,9999,10.100.7.176,93,98,True,10000
2026-04-14 13:03:08,190001,200000,9999,10.100.7.176,98,103,True,10000
2026-04-14 13:03:08,200001,210000,9999,10.100.7.176,101,106,True,10000
2026-04-14 13:03:08,210001,220000,9999,10.100.7.176,104,109,True,10000
2026-04-14 13:03:08,220001,230000,9999,10.100.7.176,133,138,True,10000
2026-04-14 13:03:08,230001,240000,9999,10.100.7.176,129,134,True,10000
2026-04-14 13:03:08,240001,250000,9999,10.100.7.176,117,121,True,10000
2026-04-14 13:03:09,250001,260000,9999,10.100.7.176,129,135,True,10000
2026-04-14 13:03:09,260001,270000,9999,10.100.7.176,127,132,True,10000
2026-04-14 13:03:09,270001,280000,9999,10.100.7.176,131,136,True,10000
2026-04-14 13:03:09,280001,290000,9999,10.100.7.176,129,136,True,10000
2026-04-14 13:03:09,290001,300000,9999,10.100.7.176,158,163,True,10000
2026-04-14 13:03:09,300001,310000,9999,10.100.7.176,133,139,True,10000
2026-04-14 13:03:09,310001,320000,9999,10.100.7.176,152,157,True,10000
2026-04-14 13:03:10,320001,330000,9999,10.100.7.176,125,129,True,10000
2026-04-14 13:03:10,330001,340000,9999,10.100.7.176,139,144,True,10000
2026-04-14 13:03:10,340001,350000,9999,10.100.7.176,149,153,True,10000
2026-04-14 13:03:10,350001,360000,9999,10.100.7.176,140,145,True,10000
2026-04-14 13:03:10,360001,370000,9999,10.100.7.176,129,133,True,10000
2026-04-14 13:03:10,370001,380000,9999,10.100.7.176,130,134,True,10000
2026-04-14 13:03:10,380001,390000,9999,10.100.7.176,142,146,True,10000
2026-04-14 13:03:11,390001,400000,9999,10.100.7.176,154,158,True,10000
2026-04-14 13:03:11,400001,410000,9999,10.100.7.176,150,155,True,10000
2026-04-14 13:03:11,410001,420000,9999,10.100.7.176,162,166,True,10000
2026-04-14 13:03:11,420001,430000,9999,10.100.7.176,150,154,True,10000
2026-04-14 13:03:11,430001,440000,9999,10.100.7.176,155,160,True,10000
2026-04-14 13:03:11,440001,450000,9999,10.100.7.176,152,157,True,10000
2026-04-14 13:03:12,450001,460000,9999,10.100.7.176,450,454,True,10000
2026-04-14 13:03:12,460001,470000,9999,10.100.7.176,117,121,True,10000
2026-04-14 13:03:12,470001,480000,9999,10.100.7.176,113,117,True,10000
2026-04-14 13:03:12,480001,490000,9999,10.100.7.176,107,111,True,10000
2026-04-14 13:03:12,490001,500000,9999,10.100.7.176,113,117,True,10000
2026-04-14 13:03:12,500001,510000,9999,10.100.7.176,114,118,True,10000
2026-04-14 13:03:13,510001,520000,9999,10.100.7.176,114,118,True,10000
2026-04-14 13:03:13,520001,530000,9999,10.100.7.176,116,120,True,10000
2026-04-14 13:03:13,530001,540000,9999,10.100.7.176,129,132,True,10000
2026-04-14 13:03:13,540001,550000,9999,10.100.7.176,128,133,True,10000
2026-04-14 13:03:13,550001,560000,9999,10.100.7.176,125,129,True,10000
2026-04-14 13:03:13,560001,570000,9999,10.100.7.176,120,125,True,10000
2026-04-14 13:03:13,570001,580000,9999,10.100.7.176,124,128,True,10000
2026-04-14 13:03:13,580001,590000,9999,10.100.7.176,125,129,True,10000
2026-04-14 13:03:14,590001,600000,9999,10.100.7.176,129,133,True,10000
2026-04-14 13:03:14,600001,610000,9999,10.100.7.176,129,133,True,10000
2026-04-14 13:03:14,610001,620000,9999,10.100.7.176,131,135,True,10000
2026-04-14 13:03:14,620001,630000,9999,10.100.7.176,136,140,True,10000
2026-04-14 13:03:14,630001,640000,9999,10.100.7.176,158,164,True,10000
2026-04-14 13:03:14,640001,650000,9999,10.100.7.176,163,168,True,10000
2026-04-14 13:03:15,650001,660000,9999,10.100.7.176,139,143,True,10000
2026-04-14 13:03:15,660001,670000,9999,10.100.7.176,142,146,True,10000
2026-04-14 13:03:15,670001,680000,9999,10.100.7.176,139,143,True,10000
2026-04-14 13:03:15,680001,690000,9999,10.100.7.176,143,147,True,10000
2026-04-14 13:03:15,690001,700000,9999,10.100.7.176,145,150,True,10000
2026-04-14 13:03:15,700001,710000,9999,10.100.7.176,160,163,True,10000
2026-04-14 13:03:16,710001,720000,9999,10.100.7.176,188,192,True,10000
2026-04-14 13:03:16,720001,730000,9999,10.100.7.176,193,197,True,10000
2026-04-14 13:03:16,730001,740000,9999,10.100.7.176,204,208,True,10000
2026-04-14 13:03:16,740001,750000,9999,10.100.7.176,209,213,True,10000
2026-04-14 13:03:16,750001,760000,9999,10.100.7.176,224,229,True,10000
2026-04-14 13:03:17,760001,770000,9999,10.100.7.176,224,228,True,10000
2026-04-14 13:03:17,770001,780000,9999,10.100.7.176,269,273,True,10000
2026-04-14 13:03:17,780001,790000,9999,10.100.7.176,157,161,True,10000
2026-04-14 13:03:17,790001,800000,9999,10.100.7.176,162,166,True,10000
2026-04-14 13:03:17,800001,810000,9999,10.100.7.176,161,165,True,10000
2026-04-14 13:03:18,810001,820000,9999,10.100.7.176,163,167,True,10000
2026-04-14 13:03:18,820001,830000,9999,10.100.7.176,165,169,True,10000
2026-04-14 13:03:18,830001,840000,9999,10.100.7.176,163,167,True,10000
2026-04-14 13:03:18,840001,850000,9999,10.100.7.176,166,170,True,10000
2026-04-14 13:03:18,850001,860000,9999,10.100.7.176,165,169,True,10000
2026-04-14 13:03:18,860001,870000,9999,10.100.7.176,186,190,True,10000
2026-04-14 13:03:19,870001,880000,9999,10.100.7.176,179,183,True,10000
2026-04-14 13:03:19,880001,890000,9999,10.100.7.176,181,185,True,10000
2026-04-14 13:03:19,890001,900000,9999,10.100.7.176,175,179,True,10000
2026-04-14 13:03:19,900001,910000,9999,10.100.7.176,191,195,True,10000
2026-04-14 13:03:19,910001,920000,9999,10.100.7.176,212,216,True,10000
2026-04-14 13:03:20,920001,930000,9999,10.100.7.176,178,183,True,10000
2026-04-14 13:03:20,930001,940000,9999,10.100.7.176,185,189,True,10000
2026-04-14 13:03:20,940001,950000,9999,10.100.7.176,307,311,True,10000
2026-04-14 13:03:20,950001,960000,9999,10.100.7.176,190,193,True,10000
2026-04-14 13:03:20,960001,970000,9999,10.100.7.176,188,193,True,10000
2026-04-14 13:03:21,970001,980000,9999,10.100.7.176,193,197,True,10000
2026-04-14 13:03:21,980001,990000,9999,10.100.7.176,187,191,True,10000
2026-04-14 13:03:21,990001,1000000,9999,10.100.7.176,190,194,True,10000
2026-04-14 13:08:22,1,10000,9999,10.100.7.176,156,235,True,10000
2026-04-14 13:08:22,10001,20000,9999,10.100.7.176,67,75,True,10000
2026-04-14 13:08:22,20001,30000,9999,10.100.7.176,69,77,True,10000
2026-04-14 13:08:22,30001,40000,9999,10.100.7.176,67,74,True,10000
2026-04-14 13:08:22,40001,50000,9999,10.100.7.176,124,132,True,10000
2026-04-14 13:08:22,50001,60000,9999,10.100.7.176,53,60,True,10000
2026-04-14 13:08:22,60001,70000,9999,10.100.7.176,54,61,True,10000
2026-04-14 13:08:22,70001,80000,9999,10.100.7.176,57,64,True,10000
2026-04-14 13:08:22,80001,90000,9999,10.100.7.176,79,86,True,10000
2026-04-14 13:08:23,90001,100000,9999,10.100.7.176,89,96,True,10000
2026-04-14 13:08:23,100001,110000,9999,10.100.7.176,80,87,True,10000
2026-04-14 13:08:23,110001,120000,9999,10.100.7.176,87,94,True,10000
2026-04-14 13:08:23,120001,130000,9999,10.100.7.176,96,104,True,10000
2026-04-14 13:08:23,130001,140000,9999,10.100.7.176,91,98,True,10000
2026-04-14 13:08:23,140001,150000,9999,10.100.7.176,99,105,True,10000
2026-04-14 13:08:23,150001,160000,9999,10.100.7.176,127,139,True,10000
2026-04-14 13:08:23,160001,170000,9999,10.100.7.176,111,117,True,10000
2026-04-14 13:08:23,170001,180000,9999,10.100.7.176,121,127,True,10000
2026-04-14 13:08:24,180001,190000,9999,10.100.7.176,133,139,True,10000
2026-04-14 13:08:24,190001,200000,9999,10.100.7.176,121,127,True,10000
2026-04-14 13:08:24,200001,210000,9999,10.100.7.176,129,135,True,10000
2026-04-14 13:08:24,210001,220000,9999,10.100.7.176,148,154,True,10000
2026-04-14 13:08:24,220001,230000,9999,10.100.7.176,162,168,True,10000
2026-04-14 13:08:24,230001,240000,9999,10.100.7.176,153,158,True,10000
2026-04-14 13:08:25,240001,250000,9999,10.100.7.176,169,176,True,10000
2026-04-14 13:08:25,250001,260000,9999,10.100.7.176,189,197,True,10000
2026-04-14 13:08:25,260001,270000,9999,10.100.7.176,193,198,True,10000
2026-04-14 13:08:25,270001,280000,9999,10.100.7.176,150,156,True,10000
2026-04-14 13:08:25,280001,290000,9999,10.100.7.176,158,164,True,10000
2026-04-14 13:08:25,290001,300000,9999,10.100.7.176,157,164,True,10000
2026-04-14 13:08:26,300001,310000,9999,10.100.7.176,179,185,True,10000
2026-04-14 13:08:26,310001,320000,9999,10.100.7.176,161,166,True,10000
2026-04-14 13:08:26,320001,330000,9999,10.100.7.176,415,420,True,10000
2026-04-14 13:08:26,330001,340000,9999,10.100.7.176,124,130,True,10000
2026-04-14 13:08:27,340001,350000,9999,10.100.7.176,128,133,True,10000
2026-04-14 13:08:27,350001,360000,9999,10.100.7.176,119,125,True,10000
2026-04-14 13:08:27,360001,370000,9999,10.100.7.176,125,130,True,10000
2026-04-14 13:08:27,370001,380000,9999,10.100.7.176,132,138,True,10000
2026-04-14 13:08:27,380001,390000,9999,10.100.7.176,108,114,True,10000
2026-04-14 13:08:27,390001,400000,9999,10.100.7.176,113,119,True,10000
2026-04-14 13:08:27,400001,410000,9999,10.100.7.176,96,101,True,10000
2026-04-14 13:08:27,410001,420000,9999,10.100.7.176,96,100,True,10000
2026-04-14 13:08:27,420001,430000,9999,10.100.7.176,98,103,True,10000
2026-04-14 13:08:28,430001,440000,9999,10.100.7.176,103,108,True,10000
2026-04-14 13:08:28,440001,450000,9999,10.100.7.176,110,115,True,10000
2026-04-14 13:08:28,450001,460000,9999,10.100.7.176,104,109,True,10000
2026-04-14 13:08:28,460001,470000,9999,10.100.7.176,106,111,True,10000
2026-04-14 13:08:28,470001,480000,9999,10.100.7.176,111,115,True,10000
2026-04-14 13:08:28,480001,490000,9999,10.100.7.176,115,119,True,10000
2026-04-14 13:08:28,490001,500000,9999,10.100.7.176,119,124,True,10000
2026-04-14 13:08:28,500001,510000,9999,10.100.7.176,122,127,True,10000
2026-04-14 13:08:29,510001,520000,9999,10.100.7.176,119,125,True,10000
2026-04-14 13:08:29,520001,530000,9999,10.100.7.176,159,164,True,10000
2026-04-14 13:08:29,530001,540000,9999,10.100.7.176,162,166,True,10000
2026-04-14 13:08:29,540001,550000,9999,10.100.7.176,160,165,True,10000
2026-04-14 13:08:29,550001,560000,9999,10.100.7.176,181,186,True,10000
2026-04-14 13:08:29,560001,570000,9999,10.100.7.176,192,197,True,10000
2026-04-14 13:08:30,570001,580000,9999,10.100.7.176,167,171,True,10000
2026-04-14 13:08:30,580001,590000,9999,10.100.7.176,234,238,True,10000
2026-04-14 13:08:30,590001,600000,9999,10.100.7.176,185,190,True,10000
2026-04-14 13:08:30,600001,610000,9999,10.100.7.176,195,199,True,10000
2026-04-14 13:08:30,610001,620000,9999,10.100.7.176,191,196,True,10000
2026-04-14 13:08:31,620001,630000,9999,10.100.7.176,198,203,True,10000
2026-04-14 13:08:31,630001,640000,9999,10.100.7.176,207,213,True,10000
2026-04-14 13:08:31,640001,650000,9999,10.100.7.176,196,203,True,10000
2026-04-14 13:08:31,650001,660000,9999,10.100.7.176,141,147,True,10000
2026-04-14 13:08:31,660001,670000,9999,10.100.7.176,141,147,True,10000
2026-04-14 13:08:32,670001,680000,9999,10.100.7.176,139,144,True,10000
2026-04-14 13:08:32,680001,690000,9999,10.100.7.176,146,151,True,10000
2026-04-14 13:08:32,690001,700000,9999,10.100.7.176,163,168,True,10000
2026-04-14 13:08:32,700001,710000,9999,10.100.7.176,166,171,True,10000
2026-04-14 13:08:32,710001,720000,9999,10.100.7.176,159,164,True,10000
2026-04-14 13:08:32,720001,730000,9999,10.100.7.176,147,152,True,10000
2026-04-14 13:08:33,730001,740000,9999,10.100.7.176,155,160,True,10000
2026-04-14 13:08:33,740001,750000,9999,10.100.7.176,159,164,True,10000
2026-04-14 13:08:33,750001,760000,9999,10.100.7.176,153,157,True,10000
2026-04-14 13:08:33,760001,770000,9999,10.100.7.176,163,168,True,10000
2026-04-14 13:08:33,770001,780000,9999,10.100.7.176,182,187,True,10000
2026-04-14 13:08:33,780001,790000,9999,10.100.7.176,165,170,True,10000
2026-04-14 13:08:34,790001,800000,9999,10.100.7.176,162,167,True,10000
2026-04-14 13:08:34,800001,810000,9999,10.100.7.176,301,306,True,10000
2026-04-14 13:08:34,810001,820000,9999,10.100.7.176,170,175,True,10000
2026-04-14 13:08:34,820001,830000,9999,10.100.7.176,169,174,True,10000
2026-04-14 13:08:34,830001,840000,9999,10.100.7.176,184,189,True,10000
2026-04-14 13:08:35,840001,850000,9999,10.100.7.176,188,192,True,10000
2026-04-14 13:08:35,850001,860000,9999,10.100.7.176,210,215,True,10000
2026-04-14 13:08:35,860001,870000,9999,10.100.7.176,194,200,True,10000
2026-04-14 13:08:35,870001,880000,9999,10.100.7.176,171,176,True,10000
2026-04-14 13:08:35,880001,890000,9999,10.100.7.176,182,187,True,10000
2026-04-14 13:08:36,890001,900000,9999,10.100.7.176,182,186,True,10000
2026-04-14 13:08:36,900001,910000,9999,10.100.7.176,190,194,True,10000
2026-04-14 13:08:36,910001,920000,9999,10.100.7.176,184,189,True,10000
2026-04-14 13:08:36,920001,930000,9999,10.100.7.176,182,187,True,10000
2026-04-14 13:08:36,930001,940000,9999,10.100.7.176,208,212,True,10000
2026-04-14 13:08:37,940001,950000,9999,10.100.7.176,193,197,True,10000
2026-04-14 13:08:37,950001,960000,9999,10.100.7.176,189,194,True,10000
2026-04-14 13:08:37,960001,970000,9999,10.100.7.176,192,197,True,10000
2026-04-14 13:08:37,970001,980000,9999,10.100.7.176,213,218,True,10000
2026-04-14 13:08:37,980001,990000,9999,10.100.7.176,197,203,True,10000
2026-04-14 13:08:38,990001,1000000,9999,10.100.7.176,200,205,True,10000
